func,prob,total_time,best_obj,best_bound,gap,preprocess_time,solution_time,callback_time,subproblem_time,callback_calls,num_separations,bb_nodes,num_variables,num_constraints,dp_num_nodes,dp_num_arcs,dp_num_paths,dp_unique_arcs,dp_unique_paths
dd_w010,CCLW_CCLW_n35_m0,0.09276283198303223,-279.0,-279.0,0.0,0.050720815,0.04204201698303223,0.009360526999999999,0.006230153,17,11,33,205,144,134,164,99.0,,
dd_w010,CCLW_CCLW_n35_m1,0.14690982924926757,-469.0,-469.0,0.0,0.037690755,0.10921907424926758,0.01976244,0.011876583999999997,37,31,238,210,151,139,195,128.0,,
dd_w010,CCLW_CCLW_n35_m2,1.6458183575091552,-448.00000000000006,-448.00000000000006,0.0,0.022531395,1.6232869625091553,0.2993835470000001,0.05126997699999999,167,160,3710,223,163,152,379,3996.0,,
dd_w010,CCLW_CCLW_n35_m3,1.3145906266246339,-370.0,-369.9910577411981,2.4168267032109725e-5,0.053926402,1.2606642246246338,0.03879883199999999,0.02270478200000001,79,75,3627,218,160,147,341,39554.0,,
dd_w010,CCLW_CCLW_n35_m4,2.8100534019110106,-467.0000000000003,-467.0000000000003,0.0,0.049457365,2.7605960369110107,0.06859332,0.04137793299999999,138,122,6011,217,159,146,453,256376.0,,
dd_w010,CCLW_CCLW_n35_m5,0.2196010446746826,-268.0,-268.0,0.0,0.05619205,0.16340899467468262,0.005783162999999999,0.0032467369999999995,14,10,589,220,162,149,223,64778.0,,
dd_w010,CCLW_CCLW_n35_m6,0.14879778162670898,-207.00000000000003,-207.00000000000003,0.0,0.055904658,0.09289312362670898,0.008818659000000001,0.005175578000000001,23,13,130,224,163,153,221,405722.0,,
dd_w010,CCLW_CCLW_n35_m7,0.041731499307739256,-41.000000000000114,-41.000000000000114,0.0,0.033101462,0.008630037307739258,0.0016172449999999998,0.001379218,6,1,1,222,161,151,174,581.0,,
dd_w010,CCLW_CCLW_n35_m8,0.049008956994873044,-80.0,-80.0,0.0,0.032034031,0.016974925994873047,0.0008411639999999999,0.000831186,3,0,1,217,156,146,154,10.0,,
dd_w010,CCLW_CCLW_n35_m9,0.04370147198803711,-31.0,-31.0,0.0,0.037947478,0.005753993988037109,0.001080885,0.001061098,4,0,1,206,145,135,143,10.0,,
dd_w010,CCLW_CCLW_n40_m0,0.14113842265405274,-313.99999999999994,-313.99999999999994,0.0,0.050236571,0.09090185165405273,0.017471899,0.012059166000000003,32,22,95,210,139,129,188,752.0,,
dd_w010,CCLW_CCLW_n40_m1,0.7045556188782959,-472.00000000000006,-472.00000000000006,0.0,0.043697703,0.6608579158782959,0.24126547799999998,0.022175834999999998,66,56,1584,240,172,159,265,891.0,,
dd_w010,CCLW_CCLW_n40_m2,3.2098193114914553,-637.0,-637.0,0.0,0.058806414,3.151012897491455,0.07991156600000002,0.046434231000000006,137,130,6317,239,171,158,393,7533.0,,
dd_w010,CCLW_CCLW_n40_m3,2.42427319492334,-388.0,-388.0,0.0,0.037273111,2.38700008392334,0.06315775,0.03487687999999999,106,87,4851,246,177,165,406,168691.0,,
dd_w010,CCLW_CCLW_n40_m4,1.0432222987009276,-461.00000000000006,-460.9626366851379,8.104840534088491e-5,0.051716199,0.9915060997009277,0.031172569999999993,0.016637122,46,37,1902,254,185,173,323,234615.0,,
dd_w010,CCLW_CCLW_n40_m5,0.34016782454248046,-399.00000000000006,-399.00000000000006,0.0,0.045967881,0.29419994354248047,0.015352038999999998,0.007042352,30,22,589,257,186,176,305,959627.0,,
dd_w010,CCLW_CCLW_n40_m6,0.09685904742626952,-150.0,-150.0,0.0,0.055914948,0.04094409942626953,0.005210113,0.003238701,14,6,15,259,188,178,231,97121.0,,
dd_w010,CCLW_CCLW_n40_m7,0.0565262652545166,-71.0,-71.0,0.0,0.040672145,0.0158541202545166,0.00109393,0.000814825,3,1,1,256,185,175,199,1030.0,,
dd_w010,CCLW_CCLW_n40_m8,0.12395253799731445,-179.00000000000003,-179.00000000000003,0.0,0.048840672,0.07511186599731445,0.003050518,0.002316331,9,3,1,240,171,159,209,374713.0,,
dd_w010,CCLW_CCLW_n40_m9,0.05737730255053711,-0.0,-0.0,0.0,0.056872332,0.0005049705505371094,0.000348476,0.000331945,1,0,0,199,129,118,127,13.0,,
dd_w010,CCLW_CCLW_n45_m0,0.1805734581488037,-427.00000000000006,-427.00000000000006,0.0,0.05001759,0.1305558681488037,0.02546072,0.017174116000000003,53,45,246,203,122,112,198,657.0,,
dd_w010,CCLW_CCLW_n45_m1,1.0190231323530274,-633.0,-633.0,0.0,0.062030983,0.9569921493530273,0.28564928600000006,0.040205881,120,103,1574,216,137,125,292,1305.0,,
dd_w010,CCLW_CCLW_n45_m2,14.038062229887817,-548.0,-547.948593964283,9.38066345201396e-5,0.034845248,14.003216981887817,0.25248920500000027,0.1644291260000001,455,442,25108,222,142,131,711,20639.0,,
dd_w010,CCLW_CCLW_n45_m3,23.37184948028418,-611.0000000000001,-610.947465099775,8.598183342908135e-5,0.035959664,23.33588981628418,0.29172613700000005,0.14688479199999982,379,368,42863,218,143,127,738,292837.0,,
dd_w010,CCLW_CCLW_n45_m4,24.544321150612184,-629.0,-628.9378679939069,9.877902399533495e-5,0.03874907,24.505572080612183,0.18311951599999993,0.11310585399999998,290,267,36563,225,146,134,688,1.380411e6,,
dd_w010,CCLW_CCLW_n45_m5,0.4470001316483154,-398.00000000000006,-397.99636784870376,9.126008282164182e-6,0.050923214,0.39607691764831543,0.015057664000000002,0.008488548,37,22,1027,225,145,134,264,982062.0,,
dd_w010,CCLW_CCLW_n45_m6,0.11739092491967773,-224.99999999999997,-224.99999999999997,0.0,0.046111876,0.07127904891967773,0.005392090999999999,0.0035193579999999998,15,8,68,224,144,133,184,35937.0,,
dd_w010,CCLW_CCLW_n45_m7,0.13357270735266114,-157.00000000000009,-157.00000000000009,0.0,0.060691724,0.07288098335266113,0.0038889200000000006,0.00253167,11,6,1,220,141,129,178,832643.0,,
dd_w010,CCLW_CCLW_n45_m8,0.0523363374263916,-53.0,-53.0,0.0,0.042860391,0.009475946426391602,0.001091712,0.001073177,4,0,1,213,133,122,131,12.0,,
dd_w010,CCLW_CCLW_n45_m9,0.056296043260375975,-110.00000000000007,-110.00000000000007,0.0,0.048960142,0.0073359012603759766,0.001057789,0.001043834,4,0,1,193,112,102,110,10.0,,
dd_w010,CCLW_CCLW_n50_m0,0.21080037599389648,-501.99999999999994,-501.99999999999994,0.0,0.051455226,0.15934514999389648,0.03825641000000001,0.024196784000000006,72,60,378,233,142,132,232,502.0,,
dd_w010,CCLW_CCLW_n50_m1,3.825098738043457,-788.0,-787.979970182023,2.5418550732293225e-5,0.037526831,3.787571907043457,0.17274289200000012,0.10679787999999997,290,267,7054,244,154,143,535,7546.0,,
dd_w010,CCLW_CCLW_n50_m2,16.809074647909668,-631.0000000000001,-630.94351979175,8.950904635522993e-5,0.071469553,16.737605094909668,0.23842025400000003,0.10830323899999997,258,240,25740,254,163,153,620,84049.0,,
dd_w010,CCLW_CCLW_n50_m3,23.0316061623595,-612.0000000000001,-611.9402985074628,9.755145839432794e-5,0.054926122,22.976680040359497,0.11948941200000006,0.07430741699999999,165,154,37757,255,166,154,459,54596.0,,
dd_w010,CCLW_CCLW_n50_m4,88.8200390668197,-764.0,-763.9238341876556,9.969347165491716e-5,0.091577086,88.7284619808197,0.26709228299999976,0.16655442399999992,359,334,102904,256,166,155,925,1.0476102e7,,
dd_w010,CCLW_CCLW_n50_m5,0.27209512399804686,-303.0,-303.0,0.0,0.038135926,0.23395919799804688,0.072624748,0.06906426399999999,22,13,531,252,163,151,225,662152.0,,
dd_w010,CCLW_CCLW_n50_m6,0.19513081360229492,-309.9999999999999,-309.9999999999999,0.0,0.041028965,0.15410184860229492,0.008050363000000001,0.004915785999999999,19,11,450,244,157,143,213,881673.0,,
dd_w010,CCLW_CCLW_n50_m7,0.07208573466748047,-63.0,-63.0,0.0,0.034477588,0.03760814666748047,0.002555244,0.0018928999999999997,8,2,1,246,155,145,179,3431.0,,
dd_w010,CCLW_CCLW_n50_m8,0.1426536778051758,-233.99999999999991,-233.99999999999991,0.0,0.04838774,0.09426593780517578,0.0033777700000000004,0.0020909419999999997,8,6,20,244,153,143,190,97868.0,,
dd_w010,CCLW_CCLW_n50_m9,0.06207802714416504,-15.0,-15.0,0.0,0.056044845,0.006033182144165039,0.0015618769999999997,0.0015337039999999999,6,0,1,212,121,111,119,10.0,,
dd_w010,CCLW_CCLW_n55_m0,0.6020337971835937,-479.99999999999994,-479.99999999999994,0.0,0.053182784,0.5488510131835938,0.06606248400000002,0.03916366700000001,96,89,1542,265,165,154,301,1623.0,,
dd_w010,CCLW_CCLW_n55_m1,5.8622782396429445,-702.0,-702.0,0.0,0.04644634,5.815831899642944,0.20255517000000003,0.11336841199999996,279,268,11280,270,172,159,537,20671.0,,
dd_w010,CCLW_CCLW_n55_m2,1468.837892351064,-778.0,-777.9225772217609,9.951513912482109e-5,0.057891426,1468.780000925064,2.3827809919999954,1.3439918480000033,2356,2326,805911,276,175,165,3217,4.044678e6,,
dd_w010,CCLW_CCLW_n55_m3,738.7780805771972,-888.9999992879987,-888.9122435486364,9.87128677531324e-5,0.079834575,738.6982460021973,0.6541508810000001,0.39197628799999995,802,771,488629,276,177,165,1563,1.6629103e7,,
dd_w010,CCLW_CCLW_n55_m4,10.850132351845337,-726.0,-725.9648143974789,4.8465017246689216e-5,0.042482501,10.807649850845337,0.08423690000000002,0.03004807499999999,105,91,12411,281,181,170,547,6.056127e7,,
dd_w010,CCLW_CCLW_n55_m5,1.436240761557495,-462.00000000000006,-462.00000000000006,0.0,0.045826762,1.3904139995574951,0.014315878999999998,0.007246199,31,24,2315,280,179,169,324,1.9826288e7,,
dd_w010,CCLW_CCLW_n55_m6,0.2834859528636475,-370.0,-369.9811959642191,5.082171832668791e-5,0.069105927,0.21438002586364746,0.009298568,0.005006770999999999,22,14,671,277,177,166,256,8.4233343e7,,
dd_w010,CCLW_CCLW_n55_m7,0.2850885400197754,-387.0,-386.9802530941456,5.102559652297211e-5,0.070429326,0.2146592140197754,0.007030779000000001,0.00429954,19,9,802,265,167,154,209,2.8593e6,,
dd_w010,CCLW_CCLW_n55_m8,0.06110151436853027,-104.0,-104.0,0.0,0.051736671,0.009364843368530273,0.0012993039999999998,0.001049645,4,1,1,264,164,153,177,715.0,,
dd_w010,CCLW_CCLW_n55_m9,0.05221889078674316,-177.9999999999999,-177.9999999999999,0.0,0.036339975,0.015878915786743164,0.0019305529999999998,0.0019045929999999998,8,0,1,247,146,136,144,10.0,,
dd_w010,DCS_100_100_wF1_p1_wL1(1).txt0,24.95499685139563,-805.9999999999773,-805.9356125519218,7.9885171284634e-5,0.052655724,24.90234112739563,0.4817543109999997,0.30325600199999986,388,376,41700,375,186,174,700,10339.0,,
dd_w010,DCS_100_100_wF1_p1_wL1(1).txt1,3600.005549199683,-1178.0,-1086.7902251692378,0.07742765265769284,0.064442165,3599.9411070346832,10.526029601999994,7.131302341000012,6290,6254,591455,389,198,188,8247,2.5391629e7,,
dd_w010,DCS_100_100_wF1_p1_wL1(1).txt2,3600.0008094382015,-1348.0,-1139.898231717295,0.15437816638182866,0.05780936,3599.9430000782013,9.723459015000012,6.039025519999981,5575,5559,381134,388,198,187,8797,2.833101002e9,,
dd_w010,DCS_100_100_wF1_p1_wL1(1).txt3,3600.002292939823,-1089.9999999999995,-1007.404487257565,0.0757756997637014,0.062706062,3599.939586877823,4.053935865000009,2.2581948430000076,2614,2588,517886,390,200,189,4420,1.577840701e9,,
