func,prob,total_time,best_obj,best_bound,gap,preprocess_time,solution_time,callback_time,subproblem_time,callback_calls,num_separations,bb_nodes,num_variables,num_constraints,dp_num_nodes,dp_num_arcs,dp_num_paths,dp_unique_arcs,dp_unique_paths
sd_p2500,CCLW_CCLW_n35_m0,0.20904101405322267,-279.0,-279.0,0.0,0.044390097,0.16465091705322266,0.014266087999999998,0.013024385999999999,33,21,63,541,903,,,,,
sd_p2500,CCLW_CCLW_n35_m1,0.35463817466052244,-468.99999999999994,-468.99999999999994,0.0,0.068267182,0.28637099266052246,0.019830775999999998,0.017463845999999998,49,42,372,657,1135,,,,,
sd_p2500,CCLW_CCLW_n35_m2,6.368163149982055,-448.0,-448.0,0.0,0.125157159,6.243005990982056,0.18261836899999997,0.107067271,292,279,7031,678,1177,,,,,
sd_p2500,CCLW_CCLW_n35_m3,25.12652106439856,-370.0,-369.97950925227565,5.53803992550063e-5,0.098556234,25.02796483039856,0.20782985799999995,0.16678123600000003,406,397,30547,673,1167,,,,,
sd_p2500,CCLW_CCLW_n35_m4,149.64719721793224,-467.0,-466.9636638505359,7.780760056550589e-5,0.086669178,149.56052803993225,1.247696818999999,0.847536072,1795,1785,121246,695,1211,,,,,
sd_p2500,CCLW_CCLW_n35_m5,12.146692748290528,-267.9999999999971,-267.97837252499,8.069953360861256e-5,0.103396888,12.043295860290527,0.062785182,0.049652001999999994,154,147,15157,684,1189,,,,,
sd_p2500,CCLW_CCLW_n35_m6,14.53393144977771,-207.0,-206.98041149167548,9.463047499766815e-5,0.099565462,14.43436598777771,0.153167421,0.11522164899999997,400,392,18976,688,1197,,,,,
sd_p2500,CCLW_CCLW_n35_m7,0.3781767762154541,-41.0,-41.0,0.0,0.075716821,0.3024599552154541,0.0076190170000000005,0.006388218,26,21,433,691,1203,,,,,
sd_p2500,CCLW_CCLW_n35_m8,1.4892953465411376,-80.0,-80.0,0.0,0.12628947,1.3630058765411377,0.020156836,0.016442988,69,65,1821,687,1195,,,,,
sd_p2500,CCLW_CCLW_n35_m9,0.26050065555114743,-30.999999999999744,-30.999999999999744,0.0,0.0931177,0.16738295555114746,0.003452603,0.002924519,12,7,7,690,1201,,,,,
sd_p2500,CCLW_CCLW_n40_m0,0.2824014533681641,-314.0,-314.0,0.0,0.055585276,0.22681617736816406,0.016714628999999998,0.015128876999999997,37,29,206,674,1144,,,,,
sd_p2500,CCLW_CCLW_n40_m1,2.7179589304035643,-472.0,-472.0,0.0,0.099328998,2.6186299324035645,0.04422966599999998,0.03826656399999999,101,85,2487,824,1444,,,,,
sd_p2500,CCLW_CCLW_n40_m2,20.57861919233203,-637.0,-636.9834510410836,2.59795273412243e-5,0.062620352,20.51599884033203,0.311137498,0.27391992400000015,411,391,21296,835,1466,,,,,
sd_p2500,CCLW_CCLW_n40_m3,53.02035171977661,-388.0,-387.9613834054714,9.952730548609593e-5,0.119178605,52.90117311477661,0.3669959990000002,0.28668531700000016,690,673,48689,852,1500,,,,,
sd_p2500,CCLW_CCLW_n40_m4,104.4131137329054,-461.0,-460.9553341834664,9.688897295793689e-5,0.064357658,104.3487560749054,0.7272857889999996,0.6220523269999995,741,734,116876,856,1508,,,,,
sd_p2500,CCLW_CCLW_n40_m5,83.07781035999707,-399.0,-398.9609478232669,9.78751296568767e-5,0.084293438,82.99351692199707,0.2992412379999998,0.21501466599999997,623,609,76627,859,1514,,,,,
sd_p2500,CCLW_CCLW_n40_m6,8.630234016298463,-150.0,-149.99256344676422,4.95770215718494e-5,0.054243101,8.575990915298462,0.07721973899999994,0.06002116500000001,227,213,15945,867,1530,,,,,
sd_p2500,CCLW_CCLW_n40_m7,0.48842378533947756,-71.00000000000001,-71.00000000000001,0.0,0.056044778,0.43237900733947754,0.011773732000000002,0.009655511,36,30,409,861,1518,,,,,
sd_p2500,CCLW_CCLW_n40_m8,36.96837011339624,-178.99999999999795,-178.9854035907167,8.154418592887019e-5,0.322979126,36.64539098739624,0.24379015899999995,0.18132634100000006,542,536,48037,873,1542,,,,,
sd_p2500,CCLW_CCLW_n40_m9,0.0763254617154541,-0.0,-0.0,0.0,0.075623319,0.0007021427154541016,0.000342965,0.000330732,1,0,0,864,1524,,,,,
sd_p2500,CCLW_CCLW_n45_m0,0.3907819311077881,-427.0,-427.0,0.0,0.050207905,0.3405740261077881,0.032295455,0.026561601,53,43,350,814,1399,,,,,
sd_p2500,CCLW_CCLW_n45_m1,4.104012147182983,-632.9999999999906,-632.9999999999906,0.0,0.100945369,4.003066778182983,0.25637598500000003,0.23567125700000002,169,150,2843,958,1687,,,,,
sd_p2500,CCLW_CCLW_n45_m2,79.82525864580847,-548.0,-547.9478569143135,9.515161621615448e-5,0.065007839,79.76025080680847,0.9202337200000004,0.6406386420000005,984,970,63364,999,1769,,,,,
sd_p2500,CCLW_CCLW_n45_m3,2555.311270469507,-611.0,-610.9392181338627,9.947932264695631e-5,0.072510475,2555.238759994507,7.0145133350000135,3.624301647000006,4368,4352,823985,1010,1791,,,,,
sd_p2500,CCLW_CCLW_n45_m4,3600.0007040813252,-629.0,-621.8724346000313,0.011331582511873953,0.070363076,3599.9303410053253,8.505257246000028,4.070659676000003,5286,5275,1117366,1033,1837,,,,,
sd_p2500,CCLW_CCLW_n45_m5,185.57387958055358,-397.99999999999994,-397.96037297603914,9.956538683619174e-5,0.113984685,185.4598948955536,0.5751077739999999,0.38574480600000005,701,694,155782,1050,1871,,,,,
sd_p2500,CCLW_CCLW_n45_m6,34.72186331521521,-225.0,-224.98451453543606,6.882428695083339e-5,0.094748304,34.62711501121521,0.12763572500000003,0.096174146,179,177,38714,1042,1855,,,,,
sd_p2500,CCLW_CCLW_n45_m7,22.023454933796266,-157.0,-157.0,0.0,0.071466952,21.951987981796265,0.16791262199999996,0.12521159700000004,236,231,21151,1042,1855,,,,,
sd_p2500,CCLW_CCLW_n45_m8,1.147409547147461,-52.99999999999999,-52.99999999999999,0.0,0.067188371,1.080221176147461,0.03456170900000001,0.027348082999999992,61,48,1177,1052,1875,,,,,
sd_p2500,CCLW_CCLW_n45_m9,3.3119182769467774,-110.0,-110.0,0.0,0.072272319,3.2396459579467773,0.07003513399999997,0.05387853499999998,108,103,3997,1036,1843,,,,,
sd_p2500,CCLW_CCLW_n50_m0,0.5674489235744629,-502.0,-502.0,0.0,0.045248816,0.5222001075744629,0.034319643999999996,0.028891908999999993,74,69,552,955,1656,,,,,
sd_p2500,CCLW_CCLW_n50_m1,32.427676605554076,-788.0,-787.9630769230766,4.6856696603246406e-5,0.052638697,32.37503790855408,0.6625719459999998,0.5246443140000006,844,817,26623,1096,1938,,,,,
sd_p2500,CCLW_CCLW_n50_m2,388.25865041135546,-631.0,-630.9369738911521,9.988289833265829e-5,0.057974447,388.20067596435547,1.2412463660000004,0.9629276119999989,1238,1228,257434,1142,2030,,,,,
sd_p2500,CCLW_CCLW_n50_m3,1486.9080729009333,-612.0,-611.9413460564326,9.583977707087993e-5,0.044820738,1486.8632521629333,1.0270664250000014,0.8098929139999999,914,898,962643,1190,2126,,,,,
sd_p2500,CCLW_CCLW_n50_m4,3600.0008995921557,-771.0,-683.867039560561,0.11301291885789752,0.054653445,3599.9462461471558,20.534905630999905,7.993634898000028,11901,11874,688318,1212,2170,,,,,
sd_p2500,CCLW_CCLW_n50_m5,109.56813781472059,-303.0,-302.97247441934246,9.084350051992983e-5,0.057066848,109.51107096672058,0.2399960470000002,0.17353795200000005,389,383,100838,1210,2166,,,,,
sd_p2500,CCLW_CCLW_n50_m6,237.33451743344128,-310.00000000000006,-309.9690857932012,9.97232477382406e-5,0.058687403,237.27583003044128,0.636470065999999,0.4408663669999999,907,897,227391,1199,2144,,,,,
sd_p2500,CCLW_CCLW_n50_m7,0.7631261536517334,-63.0,-63.0,0.0,0.05284502,0.7102811336517334,0.023093482,0.018431145,55,49,646,1200,2146,,,,,
sd_p2500,CCLW_CCLW_n50_m8,275.8557168692506,-234.00000000000006,-233.97879430338082,9.062263512492967e-5,0.051631853,275.8040850162506,1.135940737000001,0.721511461,1536,1526,219753,1217,2180,,,,,
sd_p2500,CCLW_CCLW_n50_m9,0.2732285391147461,-15.000000000000005,-15.000000000000005,0.0,0.091573609,0.1816549301147461,0.007461399000000001,0.005918144,19,11,27,1226,2198,,,,,
sd_p2500,CCLW_CCLW_n55_m0,1.3885643813201904,-480.0,-480.0,0.0,0.0467172,1.3418471813201904,0.059103016,0.04994424,139,128,2163,1096,1913,,,,,
sd_p2500,CCLW_CCLW_n55_m1,46.660393909546876,-702.0,-701.9498553808297,7.143108143914895e-5,0.067406849,46.592987060546875,0.40347351599999964,0.30593688100000016,526,517,39381,1256,2233,,,,,
